Eu1,Eu2,Eu3,AngD1,AngD2,AngD3,Energy,Error,P,D,Time
-2.8559,1.3743,1.0353,-1.8093,-0.42715,-1.6044,0.67715,0.11419,0.12911,0.23104,0.005313
1.3838,-0.12089,-1.7422,0.95282,1.2883,3.609,1.1236,0.062768,0.58761,0.36895,0.013661
-2.679,1.267,0.11982,2.3259,3.9608,0.56689,1.7356,0.29715,0.25072,0.49698,0.0055073
-3.1038,1.0903,1.8086,-0.50624,2.1579,1.2259,0.89332,0.034515,0.10175,0.2353,0.017207
0.26998,0.42913,1.2988,-1.7817,0.99879,2.3301,0.6921,0.47312,0.21278,0.38668,0.009143
-1.1209,0.74706,2.9502,2.9288,-1.7527,-0.26827,0.85072,0.54544,0.99718,0.74544,0.015278
-3.0612,1.3501,-2.5644,3.2212,-0.13937,0.56756,1.3872,0.37422,0.14623,0.59395,0.0093828
-1.6466,-0.7267,-1.8392,2.0053,1.5633,-1.1863,0.83659,0.10211,0.35482,0.47914,0.00861
-1.1935,-1.3084,-2.2561,-0.19209,-1.8879,0.18623,0.34124,0.22379,0.15467,0.21832,0.01831
2.739,1.175,0.66238,1.4166,3.0728,-1.3144,1.2233,0.063529,0.4113,0.42022,0.0023958
2.0733,-0.12583,0.60099,3.3252,0.058498,-1.5027,1.7532,0.10194,0.26981,0.91603,0.0088132
2.1251,1.3213,-1.4828,-0.32887,1.1559,3.9038,1.7129,0.17334,0.051142,0.26053,0.011533
0.29033,-1.5573,-2.4941,-0.17829,-0.90072,3.9659,1.0333,0.10247,0.505,0.505,0.011
-1.3316,-1.5207,-1.9321,3.8004,1.8859,-0.64875,1.4341,0.15985,0.45839,0.71507,0.0072789
-2.0492,1.0178,1.4864,-0.18476,2.0283,2.0533,1.699,0.056408,0.22984,0.72595,0.019728
1.2718,1.2008,1.4207,-1.2541,-0.38691,-0.16385,0.12958,0.92047,0.15508,0.28392,0.016381
-2.2168,-0.7671,-2.6819,1.4031,0.6925,3.4672,1.5186,0.014076,0.24743,0.88766,0.015683
-1.3033,-0.98248,1.2294,-0.83009,1.2478,0.49373,1.5957,0.017304,0.505,0.505,0.011
-2.1077,-1.1013,-2.9105,-1.634,2.8684,1.2576,1.5156,0.173,0.41576,0.32898,0.019917
0.66989,0.88121,-0.51689,0.13167,1.9169,1.5155,0.46168,0.023335,0.30372,0.44146,0.014466
-1.673,-0.88622,-1.4254,1.9191,-0.17413,-1.4069,0.47389,0.019008,0.3102,0.31531,0.008675
2.9087,0.64434,2.5715,1.9467,2.4855,3.0108,1.7952,0.014439,0.1823,0.22828,0.0059688
0.035751,-0.56792,0.65993,1.0959,0.94275,-1.9445,0.67593,0.13123,0.072387,0.1166,0.017906
0.74232,-1.5688,-0.37521,-1.4814,-0.58466,0.060199,0.37211,0.1214,0.15586,0.40274,0.016694
-2.1547,-0.54572,1.8239,1.5362,3.4982,0.88051,1.6824,0.1079,0.36757,0.71855,0.0071172
0.78588,-1.4031,2.0322,-1.2193,0.39574,3.9746,1.0328,0.46764,0.080607,0.43333,0.018723
-2.2749,-1.4311,-2.1212,2.6651,1.5465,-0.13714,1.8202,0.14823,0.29838,0.47876,0.0086455
-1.2324,-0.27833,0.78087,-0.69752,-0.57559,3.7664,0.76009,0.2901,0.27569,0.44057,0.013371
-2.7612,-0.96973,-1.9314,0.43491,1.6836,0.42699,1.1999,0.14428,0.39281,0.61565,0.01462
-0.38923,-0.058136,-0.56589,3.7906,0.89679,-0.59513,1.8001,0.018685,0.44681,0.44681,0.0099419
-1.6076,1.3983,2.4167,1.679,2.1202,0.5741,0.74307,0.097886,0.52189,0.48811,0.011307
-0.73419,-0.38809,2.796,3.8717,-1.6162,-0.85709,1.2154,0.77548,0.27571,0.7629,0.015411
-1.3122,-0.036426,1.0088,1.9124,1.7056,-0.67923,1.3492,0.094593,0.10911,0.12346,0.019737
-2.8785,-0.16824,0.20917,0.46945,1.3247,-0.2945,0.84537,0.013738,0.12236,0.12416,0.0068115
0.67532,0.5792,0.96642,-0.27736,2.502,3.8738,1.7539,0.48804,0.21629,0.28944,0.012875
-0.52553,-0.7406,-1.1673,2.0134,1.6005,1.7523,0.95769,0.023531,0.47546,0.47546,0.010463
1.7654,0.90154,-0.076579,1.7991,-0.63828,0.49334,0.33876,0.031375,0.20813,0.42558,0.0075757
2.7571,0.30875,-1.0514,-1.0792,0.22682,2.684,1.5689,0.15172,0.24994,0.45919,0.010914
0.64251,0.037661,1.5843,-0.75607,-0.04566,3.6181,1.3155,0.3529,0.20516,0.69878,0.015261
-2.441,1.5597,-2.3085,0.99462,-1.3861,1.2106,0.69229,0.052539,0.505,0.505,0.011
2.5538,-1.082,2.7866,2.0598,2.8011,2.7709,1.1239,0.13728,0.76203,0.76203,0.015673
-0.13838,0.011553,-1.0914,-0.70174,1.2683,2.0447,0.39477,0.020197,0.37475,0.37475,0.0086319
0.18152,0.34524,-1.0357,3.1086,-1.4849,2.3435,1.2801,0.01325,0.044908,0.21612,0.019481
0.81674,1.3645,0.72352,2.7113,0.015711,1.8934,1.0772,0.66795,0.51612,0.82505,0.016819
2.8753,-0.81048,0.73241,-0.27676,3.9796,2.2475,1.9126,0.19452,0.39726,0.84045,0.013184
-0.73587,0.5582,0.86062,-0.6205,-0.49163,3.6811,1.0479,0.036686,0.34632,0.34632,0.0081148
3.0249,0.4426,-1.2466,2.424,2.7026,1.7026,1.6559,0.0159,0.29402,0.25335,0.003336
-2.5828,0.67088,1.598,0.32998,0.69784,2.6168,1.1549,0.016602,0.04897,0.12874,0.016235
0.12333,-1.0604,0.9846,-0.3791,1.386,3.1395,1.1255,0.10668,0.010194,0.089022,0.01956
-2.671,-0.37246,-3.0999,-0.72679,2.2515,1.7101,0.73974,0.058171,0.010105,0.038924,0.018702
1.6346,0.54487,1.7376,0.66268,-0.58707,1.5504,1.0527,0.1019,0.085556,0.34733,0.018399
1.2447,-0.258,0.29623,0.84915,2.4835,1.9396,0.95492,0.17211,0.33465,0.62973,0.017787
-1.8806,-0.18039,1.4742,1.1761,-1.8579,1.1767,0.63601,0.033191,0.027547,0.073395,0.018717
-0.60488,0.41839,-2.34,3.9866,-0.96651,0.94531,1.5335,0.40393,0.33568,0.30672,0.017132
-2.3398,-0.65732,2.0008,-0.62591,0.3598,0.10232,0.68563,0.11195,0.31018,0.70148,0.012869
2.1267,0.12213,1.9978,-0.49796,-0.46952,0.47597,0.15222,0.92397,0.32042,0.49735,0.01798
-1.2862,0.45566,-1.6674,-1.2877,-0.54718,-1.9434,0.36903,0.015464,0.3209,0.37245,0.019985
-2.9678,0.55124,-1.4959,0.082905,-0.67232,3.3788,0.72609,0.051428,0.084614,0.24978,0.019982
0.3742,-0.40271,1.4604,0.6285,0.85301,-0.15612,1.5714,0.040766,0.38701,0.62299,0.0088548
0.65512,0.49802,0.10348,0.61249,1.2361,-1.9891,0.48134,0.61914,0.17428,0.13271,0.017013
2.9371,-0.27357,1.834,-0.71395,3.3248,1.7598,1.9623,0.063206,0.19799,0.48922,0.012169
0.61756,-1.0616,1.3978,3.8284,0.11992,-1.9903,1.6834,0.2024,0.32763,0.8198,0.013996
1.4181,-1.0588,2.9504,1.5009,-0.74171,-1.4627,0.41369,0.2964,0.27326,0.27327,0.0067777
0.80726,-0.21054,-0.072576,-1.2365,3.5042,-0.99964,1.1151,0.066067,0.82391,0.5492,0.01554
0.38419,0.14198,-1.8673,3.7147,-1.2983,1.3236,1.4692,0.031947,0.059477,0.18332,0.017006
0.44102,-0.71114,0.10989,1.8999,0.050869,1.0655,0.53219,0.018487,0.025525,0.15096,0.019247
0.16748,1.1777,0.65897,0.30487,-0.92915,2.859,0.62601,0.80078,0.35334,0.39741,0.011435
-1.5036,-0.33836,-2.5456,-0.064803,2.8293,1.3504,1.6902,0.074397,0.10989,0.30193,0.014692
-2.1348,0.081443,3.0026,2.7927,1.1203,-1.4753,1.5568,0.052224,0.43493,0.42553,0.012635
2.2212,0.62072,0.16205,3.2877,-1.3856,-0.066819,1.4636,0.10352,0.023622,0.36319,0.019749
1.1654,-1.3955,1.7408,0.23814,0.38147,3.0194,0.50621,0.059899,0.079585,0.30616,0.014755
-0.62175,0.6915,1.5665,-0.60471,0.82449,-0.5231,0.23557,0.78789,0.21694,0.43753,0.0095849
1.4204,-1.0702,2.4935,-1.4161,1.2891,3.8648,1.0262,0.11248,0.65768,0.68839,0.0076506
-0.58205,0.047596,-1.3645,2.9204,1.5049,3.6767,1.9812,0.031997,0.39067,0.39067,0.013079
-0.58137,-0.81516,1.2787,-0.50219,-1.7795,1.1509,0.81841,0.098413,0.41458,0.41458,0.017438
0.90097,-0.086494,0.86072,2.907,0.54536,-0.83569,1.5609,0.019552,0.16595,0.21141,0.0052115
-2.8921,1.5078,-1.3903,-0.83947,1.2263,2.3636,0.78977,0.020753,0.069368,0.07747,0.0094087
2.1762,1.2995,-1.0116,-0.2045,-1.4228,0.92077,0.91113,0.099175,0.27771,0.27771,0.015133
0.73744,1.4282,2.9844,-1.3587,-0.59636,-1.715,0.42742,0.041179,0.05525,0.1502,0.018208
1.6916,1.0779,1.251,0.12839,-1.7668,0.47674,0.34261,0.02267,0.18749,0.30098,0.0067841
-0.33012,-0.39714,-2.7282,1.3372,1.1648,-1.6775,0.76698,0.031985,0.505,0.505,0.011
0.36328,0.58026,-1.2137,0.25746,3.8922,-1.7675,1.6069,0.062493,0.23333,0.43417,0.0097122
1.5631,0.90828,0.93745,-0.87994,-1.2174,-0.49113,0.19567,0.27329,0.29199,0.46119,0.0041581
-1.873,-0.31441,-0.50973,3.3552,0.93899,3.1512,1.5348,0.15907,0.42146,0.38141,0.0040337
-1.462,-1.0803,-0.10718,1.0688,-1.0324,1.911,0.40979,0.1737,0.17725,0.36932,0.008488
1.8161,0.89763,-2.0995,2.2856,-0.59442,0.74746,0.9066,0.10377,0.040095,0.19881,0.017993
-0.08624,-1.0763,-2.7451,3.255,0.1524,1.6032,0.77191,0.079314,0.9424,0.70784,0.011417
2.8316,1.2498,1.0215,1.3238,0.22,1.2154,0.4822,0.015252,0.29425,0.3687,0.016744
-0.057848,0.10515,-0.84574,2.8631,-0.30399,0.48665,1.2727,0.23252,0.44239,0.42329,0.015069
2.4744,0.81259,-1.2568,1.5465,-1.4765,-1.4054,0.58922,0.052215,0.20689,0.48878,0.0057391
-0.21325,0.70487,-0.9568,1.4321,-0.89153,1.3491,0.62914,0.11519,0.099529,0.27139,0.015247
3.1116,-0.20404,0.966,-0.76949,-1.2703,3.3225,1.8756,0.11425,0.505,0.505,0.011
0.7935,1.3714,-0.95054,-1.5938,-1.3747,2.7883,1.5416,0.041489,0.13169,0.17157,0.0038539
-1.5366,-0.73663,0.093875,-1.8104,1.0905,1.8227,0.65977,0.046634,0.30655,0.34819,0.013761
-2.4095,-0.74787,1.0714,0.17966,-1.7258,3.4277,1.7821,0.045329,0.38655,0.62345,0.0088464
0.48619,-1.3802,0.66534,1.0603,3.0271,2.1688,1.3933,0.096764,0.31592,0.62442,0.011035
2.2553,0.024472,-0.74865,1.8998,0.36951,0.075546,1.7841,0.026774,0.34082,0.34661,0.01449
-2.8781,-0.77126,1.7784,1.721,-1.5487,2.7225,1.1359,0.10367,0.24427,0.41139,0.015562
-1.8509,-0.71055,-3.135,2.8792,-1.8176,2.1612,1.345,0.2948,0.061367,0.47728,0.018503
-0.68982,-0.67701,-1.4384,2.2036,-1.8448,-0.82034,0.94486,0.090633,0.33033,0.19135,0.012818
-2.1658,-0.73604,1.2513,0.886,3.3106,2.4239,1.7549,0.016735,0.42879,0.41419,0.019855
2.051,0.096599,0.054024,2.4206,0.21931,-0.92673,0.85269,0.11256,0.12779,0.27874,0.016801
-0.81213,1.0002,2.6349,3.0622,-1.9448,2.6263,1.3994,0.47976,0.505,0.505,0.011
-1.779,-0.036009,-0.53506,1.9876,1.9128,1.7965,0.9563,0.02737,0.061774,0.49085,0.016588
0.38593,1.1189,-0.89109,3.0056,-1.9661,2.454,1.9738,0.061474,0.505,0.505,0.011
-0.044586,-1.1053,1.7062,3.2852,-0.35229,1.2735,1.9034,0.31037,0.018822,0.12051,0.019569
0.31759,-0.77366,0.14156,-0.4699,-0.58184,3.609,0.77906,0.034898,0.22943,0.4599,0.015386
-1.0132,-0.6228,-0.78007,0.054721,1.8665,3.8246,1.5939,0.078899,0.74034,0.26966,0.0067211
-2.2182,0.30766,-0.33613,-1.2367,-0.42633,2.7023,0.47506,0.51668,0.18672,0.18672,0.0052131
-2.4845,1.1133,2.4079,-1.2714,2.936,-1.7972,1.5046,0.061994,0.6533,0.75556,0.019939
1.018,-0.025967,-1.9487,1.3042,-1.5888,3.487,1.5899,0.032977,0.38767,0.38767,0.0032679
2.2862,1.5334,-0.11404,1.8106,-0.74907,1.8537,0.87027,0.84792,0.39875,0.48401,0.0080265
-0.67292,1.3129,-1.5933,-0.85721,0.44315,-1.0588,0.19356,0.13228,0.30789,0.43268,0.019668
-1.6962,0.91895,-1.3025,-1.9315,1.5407,-0.15861,0.72699,0.079567,0.064957,0.17686,0.015899
-0.87385,-1.562,-0.33159,1.6335,0.41123,0.83541,1.3386,0.016011,0.24489,0.26578,0.01999
-1.6327,-0.54982,-0.078846,1.8822,-1.3963,1.8913,0.64942,0.5174,0.44094,0.44094,0.0098352
1.4026,-0.89462,2.5094,3.0554,2.63,3.2222,1.4232,0.099719,0.99805,0.99949,0.019324
0.4911,-0.16143,-3.0254,0.12044,2.8051,1.1638,0.97591,0.038548,0.20179,0.48798,0.0077606
1.1219,1.1042,-2.4861,-1.6859,-0.2119,3.4322,0.97365,0.047811,0.059197,0.17196,0.017908
1.212,-0.086874,-2.9846,0.98084,-1.3709,2.823,0.90824,0.10835,0.080734,0.45055,0.010176
0.59273,0.18403,-2.884,3.0442,-1.4376,2.4387,1.1306,0.10287,0.83562,0.61266,0.019943
0.77571,0.33923,-2.0322,-1.1767,-1.342,1.0482,0.44014,0.71162,0.37728,0.33855,0.0095618
1.8799,-1.3249,-1.6162,0.078934,-1.6893,-0.026501,0.40289,0.029904,0.088173,0.15674,0.014651
2.4122,0.78595,-0.17124,-1.7573,0.14451,-0.094966,1.0257,0.043746,0.21811,0.31697,0.015081
-1.5902,1.285,1.1074,1.2061,-1.8024,-0.63303,1.9324,0.048279,0.47808,0.97589,0.010835
-1.8655,0.75253,-0.92436,1.1744,-1.2373,-1.5336,1.4604,0.032233,0.44733,0.44733,0.0099515
1.5099,-0.88348,1.1357,2.2278,1.0221,0.52959,1.3273,0.13027,0.026203,0.11467,0.018097
1.3989,-1.2712,-1.4394,-0.99498,0.29383,-1.5108,0.3824,0.069007,0.096189,0.40829,0.01714
-0.2173,-0.56382,-3.0109,-0.97265,1.7292,0.71946,0.67716,0.011494,0.023978,0.18398,0.016545
-3.0312,0.095359,2.0527,-1.8461,-0.49677,3.4477,1.4519,0.016666,0.17027,0.17596,0.014995
1.114,-0.036893,-0.29452,1.523,-1.2339,1.6517,0.88183,0.11688,0.505,0.505,0.011
-1.0229,-0.41837,2.301,-1.519,-1.7821,2.2934,0.98352,0.12,0.14847,0.21608,0.01437
2.7068,-0.89203,-2.8634,0.67479,0.55245,0.16662,0.28504,0.11037,0.34067,0.66933,0.0080123
-1.2774,-0.77205,-0.10444,0.46957,-1.1091,-1.7546,0.47755,0.5659,0.505,0.505,0.011
-1.7789,1.475,2.025,0.74321,2.4691,0.1933,0.69772,0.10908,0.16511,0.39591,0.0090166
2.7536,0.26864,2.0821,-0.50909,-1.1328,-1.8967,0.50479,0.018405,0.13864,0.33474,0.017661
1.6511,0.57368,2.7143,3.5394,1.8232,-0.5051,1.2597,0.024988,0.042209,0.22822,0.019438
0.5451,-0.36962,-0.12141,0.7811,-0.99163,-1.7566,0.35779,0.025989,0.18888,0.26766,0.019629
2.004,-0.73926,0.74019,1.9851,1.4529,3.6257,1.9704,0.082623,0.505,0.505,0.011
1.9836,-0.89748,-0.74982,2.7097,-1.1609,-0.75588,1.2596,0.0079938,0.15066,0.26939,0.0057622
-0.26363,-1.1014,0.035197,2.1763,1.1556,-0.048993,1.0042,0.026042,0.12068,0.25301,0.0040124
-0.97313,-0.32301,-1.9518,0.68966,3.6765,-0.12899,1.158,0.063776,0.02824,0.12111,0.019634
0.49537,-0.81054,0.28448,-0.041015,3.8266,-1.8779,1.3604,0.076954,0.60604,0.60468,0.0099593
2.5469,-0.16672,1.9135,0.7815,-0.96167,3.7921,1.0557,0.56615,0.29736,0.24723,0.013963
0.38805,0.50829,0.96782,0.65025,1.5082,0.13585,0.56135,0.1077,0.37677,0.6488,0.01249
-0.78703,1.4905,-1.9713,3.3665,0.50473,-1.1206,1.3548,0.021269,0.27293,0.28173,0.019786
-2.4422,0.29123,2.7992,-0.28309,-1.3568,1.1613,1.0071,0.1035,0.30278,0.44489,0.010134
0.78988,0.0057864,0.85546,2.7562,-1.9849,0.11653,1.4665,0.017325,0.012695,0.069217,0.019987
2.5725,0.007457,-0.19572,3.0228,0.46092,-0.70745,1.7687,0.070865,0.042309,0.092405,0.0071959
-1.4985,-1.3359,0.13039,-0.26893,-1.0051,2.0778,0.32818,0.012315,0.35786,0.35786,0.013675
2.2648,-0.23655,0.80233,1.5881,1.7517,1.5909,1.7731,0.10188,0.22061,0.33155,0.016171
0.97167,-0.17066,2.7575,3.357,-0.28352,-1.0723,1.2069,0.11108,0.44125,0.84463,0.0071905
1.4021,-1.4163,1.4412,-0.82679,3.1632,1.5479,1.8961,0.37833,0.12916,0.19134,0.0044293
-2.8952,-0.71782,-2.5443,0.54616,1.9952,0.22035,1.3884,0.097052,0.15943,0.2202,0.0064258
-1.7585,-1.4416,-0.24985,2.1644,0.64131,1.0222,0.43451,0.55692,0.2638,0.29141,0.011561
-3.0538,-1.0463,-0.37254,2.3022,1.6167,0.59188,1.6373,0.082535,0.29403,0.38879,0.0071641
1.0206,1.5618,-2.824,-0.57175,3.8144,-0.47345,1.2601,0.35576,0.15354,0.54677,0.0087579
0.15435,-1.2808,0.77724,1.0419,-0.21274,-1.4425,0.52959,0.018075,0.046966,0.07114,0.018675
1.2101,0.87887,-2.135,1.6225,-1.9684,-1.794,0.86985,0.06987,0.26875,0.35661,0.012431
0.50442,0.56341,-1.2291,-1.6454,0.20456,3.3837,1.3008,0.0425,0.23898,0.23898,0.015837
-2.108,0.91719,-1.9276,2.4971,3.4995,2.3407,1.9385,0.018777,0.19815,0.36214,0.013598
-1.3345,-0.51426,-1.4717,0.047344,0.27778,0.97922,0.12754,0.093496,0.1994,0.38913,0.011984
-0.076401,0.39183,-2.9271,1.654,2.0314,1.0555,0.6621,0.011909,0.41632,0.27277,0.019671
-1.3422,0.93238,-2.1152,2.975,1.578,-0.43801,1.1606,0.1906,0.44123,0.41715,0.019069
0.91943,0.44981,0.60301,0.3184,-1.4566,0.72625,0.47839,0.096079,0.1722,0.16972,0.0048311
-1.114,0.95226,-2.5948,1.5632,0.61823,-1.6082,0.36982,0.010109,0.20779,0.24872,0.016404
0.24891,-1.1683,1.0726,3.9717,-1.9693,2.5777,1.9797,0.026573,0.15076,0.32033,0.0059114
1.9157,-0.019733,-1.8634,3.4213,0.082344,-1.2803,1.2052,0.10456,0.25177,0.42613,0.016381
2.168,-1.0386,-3.0024,3.1359,-1.0771,2.0901,1.0842,0.05083,0.18211,0.48524,0.0089429
2.8595,0.51719,-1.6005,-1.1232,1.0906,-0.14426,0.8526,0.13309,0.36833,0.49469,0.019179
1.6954,-0.89496,-1.0423,-1.7859,1.06,3.7988,1.2452,0.098278,0.3049,0.39966,0.01487
2.3584,-0.29266,-0.045874,0.35598,1.2671,-0.81218,0.2104,0.052445,0.10964,0.34698,0.0142
-0.52573,-0.75758,-1.4657,-0.0023796,2.6941,2.5537,1.854,0.095749,0.37614,0.37614,0.013343
-2.3119,-1.0951,1.1776,0.4675,0.28358,0.66957,0.88401,0.024474,0.088835,0.28839,0.010908
-2.6059,0.53669,-2.2017,-0.44454,-1.3113,-0.41628,1.0405,0.031087,0.37289,0.47699,0.0055057
2.8223,-0.59575,-1.8719,2.2299,-0.48375,1.1912,0.78307,0.015537,0.11882,0.27877,0.015006
-0.37166,0.7679,-1.4697,2.9258,-1.1764,2.0278,1.9661,0.098475,0.36483,0.48012,0.0054888
2.4863,-0.57178,1.7589,-1.4391,1.2198,3.6168,1.0825,0.088035,0.25066,0.36903,0.0047197
-1.1245,0.38956,-2.9957,2.2102,1.5764,-0.56172,0.61052,0.099574,0.27695,0.48777,0.014845
-1.2741,0.48225,0.43616,-1.1187,-1.2252,-0.66739,0.30335,0.20584,0.25778,0.22722,0.016051
-3.1412,-1.1329,2.4686,-1.9704,-1.3708,2.2477,1.5242,0.10427,0.5029,0.5029,0.017024
2.3112,-1.1987,0.62057,0.87485,1.1559,0.70832,1.008,0.30483,0.094016,0.20798,0.017608
-1.2223,1.4936,2.0044,-1.298,2.2779,1.6859,1.2873,0.095484,0.42369,0.42369,0.012478
0.084536,-0.33305,-2.7333,-1.1074,-0.19082,3.0632,0.80867,0.17233,0.46794,0.33935,0.014888
-1.6167,0.53424,2.3457,0.21154,2.8741,1.0893,1.9224,0.1018,0.57155,0.92136,0.010938
-0.38502,0.98026,0.50677,-0.098396,1.1115,1.078,0.47908,0.11367,0.23944,0.23168,0.012089
-3.0516,0.37314,-0.93876,0.42034,-1.8468,-1.1631,1.0569,0.013995,0.03861,0.082038,0.01869
0.20888,1.0787,-1.0413,-0.80955,1.9913,3.0864,1.6588,0.11016,0.061452,0.2371,0.019456
-0.50015,-0.72563,-0.97141,1.0189,-1.6134,2.6096,0.72924,0.056948,0.34889,0.32581,0.007742
-2.9391,1.4135,-2.6835,0.568,0.43253,2.0587,0.43307,0.43213,0.16932,0.39498,0.018781
0.84133,-0.068958,2.8956,-1.2084,-0.83919,1.97,1.1854,0.03313,0.10673,0.14502,0.017545
3.0726,-0.078368,1.1769,0.091183,3.297,-1.0224,1.3852,0.030628,0.25774,0.4826,0.00999
0.13127,-1.1124,2.0062,1.5821,1.1316,-1.5025,0.68313,0.46156,0.21066,0.43076,0.01713
2.677,0.032967,1.2845,1.2035,-0.2239,2.4041,0.70455,0.020951,0.07792,0.12278,0.0032349
0.17288,-1.0931,-2.1176,-0.84145,0.043156,3.3692,0.69331,0.061908,0.33787,0.33787,0.010727
0.46673,-1.0295,-3.1038,-1.2823,3.8366,-1.8131,1.9368,0.018105,0.30075,0.34432,0.018239
-1.1618,-1.4465,-2.6279,-1.1751,-1.2439,1.5891,0.77466,0.015462,0.23364,0.39734,0.015995
-2.3363,0.92302,-2.6809,2.7263,-0.94735,2.1582,1.8095,0.039805,0.48596,0.48596,0.010654
-2.2121,-0.81964,-2.2252,2.6552,-0.81754,-0.096002,1.1772,0.10844,0.505,0.505,0.011
0.52701,-0.46623,-1.6096,0.74505,0.6058,3.9907,1.0578,0.048624,0.35987,0.40553,0.0050949
-2.0366,-0.74161,-1.5327,2.6424,1.1126,2.1447,1.0626,0.051085,0.505,0.505,0.011
-2.418,0.49878,2.6602,-0.85946,2.6103,2.8504,1.254,0.19818,0.15422,0.23499,0.0079168
1.0319,-0.70594,1.1555,0.30808,-0.14152,-1.5751,0.96656,0.097445,0.067544,0.18288,0.0057153
0.76136,-1.316,0.12901,2.9373,-1.3298,-0.81152,1.2422,0.019891,0.1266,0.42687,0.010251
-1.0187,-0.73662,-1.1211,0.91417,2.7792,0.7338,0.90695,0.11808,0.5356,0.4744,0.010444
-3.0709,-0.29707,-0.962,2.2053,2.1493,0.4219,1.7451,0.16626,0.43022,0.43022,0.01236
0.7142,-0.58387,2.5513,0.46419,2.6478,3.1585,1.1151,0.23707,0.33054,0.45938,0.007059
2.2267,1.5165,1.2618,1.29,-1.625,-1.099,0.44902,0.080699,0.4272,0.28782,0.012935
-0.9633,0.66406,-0.29565,1.2553,3.2682,-0.26893,0.97138,0.53001,0.12909,0.3328,0.014131
-2.8919,1.5253,0.54943,-1.7537,3.1892,1.8287,1.8878,0.016037,0.044907,0.1702,0.017087
2.011,0.68414,-1.8263,0.72564,-0.66627,0.55273,0.44102,0.097881,0.13632,0.29782,0.0194
2.3065,0.96745,-1.6819,-1.6197,-0.62279,0.1857,1.0962,0.013145,0.071516,0.17171,0.0065011
0.12581,0.36517,-2.8169,2.1705,-0.74151,-1.4283,1.0929,0.55379,0.27241,0.27241,0.0067711
-2.0962,0.28013,-1.8428,-1.8468,2.3723,1.3385,1.9912,0.03878,0.045367,0.22723,0.0090499
-0.018405,0.35259,1.2684,2.0007,0.96571,-0.51885,1.1162,0.13268,0.079128,0.44193,0.010158
-2.4355,1.3168,-1.4491,1.7672,-1.339,2.9814,1.089,0.018427,0.14699,0.46615,0.006785
-0.81622,-0.23742,-0.82382,2.881,-0.1404,-0.55224,1.2211,0.091357,0.20534,0.20833,0.016296
0.49994,1.5546,-0.96005,0.96539,0.19849,0.4922,0.30167,0.067735,0.26222,0.19473,0.0065858
2.4439,0.25846,-2.3802,-1.0136,1.7443,0.6394,0.3506,0.079889,0.05167,0.24106,0.016439
1.6691,-0.37338,2.9797,1.8642,3.423,2.4324,1.9769,0.047091,0.50496,0.59594,0.010378
1.6462,0.26609,1.3871,0.3453,-1.4281,0.46853,0.40323,0.024638,0.091945,0.13916,0.016566
-0.69732,-0.78625,-1.3004,1.5463,0.93739,2.5031,0.62476,0.084497,0.97267,0.33991,0.017852
-0.30231,-0.7384,-1.2311,0.54639,2.9417,0.44588,0.93055,0.03076,0.5286,0.35319,0.013898
-3.0341,0.71362,0.38612,-0.28273,-0.86583,1.8337,1.6491,0.10397,0.38401,0.43294,0.0071618
-0.11251,-1.2068,1.1752,0.78955,-0.16918,1.434,0.7817,0.092068,0.046602,0.27971,0.01509
1.5591,-1.1015,3.0389,1.7639,0.62146,2.0348,0.41948,0.36951,0.42161,0.42161,0.012516
-1.1579,0.42512,2.5437,3.6785,-1.3187,0.40697,1.4639,0.087286,0.29297,0.38066,0.0040157
-3.1404,1.552,-2.4574,1.0162,-1.9958,0.037841,0.71668,0.096306,0.505,0.505,0.011
-0.39267,-1.4444,0.87995,0.064184,2.5899,-0.9785,0.77377,0.090069,0.505,0.505,0.011
2.062,-1.1613,2.5552,0.69641,2.4483,1.4486,0.64564,0.89997,0.44767,0.49431,0.017343
1.8968,-0.27525,2.8834,3.02,-0.41714,1.349,1.3347,0.054106,0.39808,0.46794,0.013844
0.83398,-0.5077,-0.97228,-1.4653,-1.4628,-1.7587,0.80503,0.054145,0.25737,0.42565,0.0044931
0.24119,1.4415,-0.63798,-1.0275,0.56456,1.5599,0.34076,0.01848,0.43311,0.43311,0.012307
-2.3795,-1.3293,-1.6616,-0.43581,-0.94322,1.1877,1.1096,0.10395,0.098298,0.20348,0.010798
1.7563,-0.44774,-0.34606,-0.83089,0.89777,-0.74638,0.84322,0.034342,0.24764,0.31895,0.0063207
2.9537,0.24994,1.6108,0.13263,-0.80545,-1.2887,0.58223,0.14678,0.054361,0.32832,0.016131
-2.0912,-1.2598,1.1435,0.48206,3.413,1.9353,1.11,0.66021,0.77943,0.77943,0.0060103
-1.8098,1.3302,2.9163,0.87953,1.9269,-1.0576,0.58387,0.094119,0.505,0.505,0.011
2.9676,-1.4999,-1.8815,1.8549,1.2118,2.0597,1.5603,0.19232,0.30124,0.70876,0.014705
1.6876,0.5734,-2.0397,-0.012427,0.37588,-0.80833,0.329,0.10199,0.26975,0.33949,0.0079907
-1.2903,-0.70447,-2.1766,-1.3116,2.9222,-0.16275,1.6848,0.12255,0.41796,0.3754,0.0022721
2.1177,0.91908,2.2124,0.057167,0.75276,1.0133,0.85087,0.080587,0.23608,0.18833,0.016087
1.6944,0.47898,3.1407,3.2001,0.68021,1.9859,1.8203,0.10995,0.36399,0.64601,0.0084363
