Eu1,Eu2,Eu3,AngD1,AngD2,AngD3,Energy,Error,P,D,Time
0.69756,0.69756,-3.62E-17,-2,2,-2,0.928,0.085455,0.505,0.505,0.011
2.0927,-1.166,-1.166,2,2,0,1.248,0.064486,0.51002,0.49998,0.010909
-2.6783,-0.3462,1.5122,-2,-2,2,1.4945,0.1013,0.505,0.505,0.011
3.0245,-0.46848,-1.8636,2,2,-2,1.8201,0.074674,0.505,0.505,0.011
1.3951,-0.9318,2.7902,0,-2,2,1.1775,0.023729,0.505,0.505,0.011
-0.35136,1.2832,3.1416,0,2,-2,0.60378,0.10874,0.505,0.505,0.011
-1.8636,0,0,0,0,0,0.26822,0.083294,0.505,0.505,0.011
-0.9318,-0.46848,2.7902,0,-2,-2,0.89393,0.072162,0.505,0.505,0.011
2.9074,-1.5122,1.9756,0,0,-2,0.68291,0.098265,0.505,0.505,0.011
-0.35136,-0.58044,-1.7465,2,0,-2,0.51944,0.017232,0.49551,0.49551,0.011173
0.46332,1.3951,1.3951,-2,2,0,1.4386,0.012664,0.505,0.505,0.011
-0.23424,-1.166,-0.9318,2,-2,-2,1.5512,0.085181,0.505,0.505,0.011
-0.23424,-0.46848,3.0245,0,0,0,0.28197,0.11451,0.505,0.505,0.011
-1.2832,-0.58044,2.6731,2,0,2,1.473,0.073512,0.505,0.505,0.011
-1.166,-0.9318,1.8584,0,0,0,0.049299,0.73126,0.505,0.505,0.011
-1.0489,-1.278,1.9756,0,0,2,1.3874,0.043826,0.505,0.505,0.011
3.1416,-0.3462,1.5122,-2,-2,0,1.6452,0.077778,0.505,0.505,0.011
-2.7954,0.46332,-1.166,0,-2,-2,1.4089,0.096664,0.505,0.505,0.011
-1.0489,-1.5122,-1.0489,-2,0,2,0.62479,0.19334,0.505,0.505,0.011
2.9074,0.35136,-1.2832,2,0,0,1.598,0.056894,0.505,0.505,0.011
0.69756,1.3951,1.3951,-2,0,0,0.71667,0.067404,0.505,0.505,0.011
0.69756,1.1609,0.69756,0,-2,0,0.41638,0.080986,0.505,0.505,0.011
2.6731,-0.58044,0.58044,2,-2,-2,1.8574,0.099366,0.505,0.505,0.011
2.6731,-0.58044,-0.11712,0,0,2,0.94825,0.19507,0.505,0.505,0.011
-1.6294,0,1.3951,0,2,0,1.0849,0.013733,0.505,0.505,0.011
-1.9807,1.0489,-2.6783,0,2,0,0.82681,0.054039,0.505,0.505,0.011
2.0927,-1.166,-0.46848,-2,2,0,1.2742,0.1144,0.505,0.505,0.011
-2.6783,0.11712,1.278,0,-2,-2,1.61,0.10634,0.505,0.505,0.011
-1.7465,-0.58044,1.5122,2,2,2,1.6641,0.063958,0.505,0.505,0.011
2.3269,1.3951,1.3951,2,0,0,0.36885,0.25974,0.505,0.505,0.011
-0.81468,-1.278,-0.11712,2,0,0,0.89797,0.033071,0.505,0.505,0.011
1.1609,-0.46848,3.0245,2,-2,-2,0.92405,0.91819,0.505,0.505,0.011
0.69756,-0.23424,2.7902,0,-2,2,1.041,0.074529,0.505,0.505,0.011
-0.11712,-0.58044,-1.7465,2,-2,-2,1.5965,0.44467,0.505,0.505,0.011
-1.2832,1.2832,-1.2832,-2,2,2,1.2039,0.16819,0.505,0.505,0.011
2.7902,0.69756,1.1609,2,2,-2,0.94005,0.18421,0.505,0.505,0.011
1.3951,-1.166,-0.46848,-2,-2,0,0.93229,0.1181,0.505,0.505,0.011
2.7902,8.33E-17,0.46332,2,0,0,1.5328,0.11119,0.505,0.505,0.011
-0.81468,-1.278,-1.2832,2,2,2,0.82399,0.099287,0.50511,0.50489,0.010998
2.79E-16,1.1609,-2.5612,0,2,0,0.46195,0.10831,0.505,0.505,0.011
-0.46848,1.3951,-0.23424,-2,0,0,0.37261,0.074244,0.505,0.505,0.011
3.0245,-0.46848,-2.7954,-2,2,-2,1.9272,0.040908,0.505,0.505,0.011
-0.35136,1.2832,2.6731,0,2,0,0.33672,0.80093,0.505,0.505,0.011
-0.46848,0.46332,-0.23424,0,2,2,0.93805,0.14904,0.505,0.505,0.011
-2.6783,-1.278,0.3462,2,0,2,0.49462,0.18941,0.505,0.505,0.011
-0.11712,-1.5122,2.9074,-2,-2,2,1.6911,0.55016,0.505,0.505,0.011
1.1609,1.3951,-1.166,0,0,0,0.12129,0.1393,0.505,0.505,0.011
-0.35136,-1.5122,-1.9807,-2,2,0,0.99218,0.082019,0.505,0.505,0.011
-2.5612,1.3951,3.0245,2,2,-2,1.071,0.10853,0.505,0.505,0.011
-0.46848,1.3951,2.3269,-2,0,-2,1.3593,0.11777,0.505,0.505,0.011
0.69756,0.46332,2.7902,-2,-2,-2,1.9478,0.18572,0.505,0.505,0.011
-1.2832,0.35136,2.9074,2,-2,2,1.1811,0.067523,0.505,0.505,0.011
2.0927,0,0,0,0,0,0.29736,0.11451,0.505,0.505,0.011
-0.23424,0.69756,-2.5612,2,-2,-2,1.2352,0.57413,0.505,0.505,0.011
0.58044,1.0489,0.58044,0,0,-2,0.28205,0.69706,0.505,0.505,0.011
1.8584,0.69756,-7.24E-17,2,2,-2,0.83522,0.24312,0.505,0.505,0.011
2.9074,1.0489,-0.81468,2,2,2,1.3709,0.11954,0.505,0.505,0.011
-0.11712,0.35136,-1.0489,-2,-2,2,1.2186,0.023787,0.505,0.505,0.011
1.5122,-1.5122,1.278,2,2,0,1.1096,0.24938,0.505,0.505,0.011
-1.166,-0.46848,2.0927,-2,2,-2,1.7092,0.085599,0.505,0.505,0.011
-0.46848,-1.166,-2.7954,2,2,-2,1.7188,0.28073,0.505,0.505,0.011
1.3951,-0.23424,-1.8636,0,-2,0,0.46104,0.3048,0.51323,0.49677,0.01115
-1.2832,0.35136,-0.81468,0,-2,2,0.75241,0.16751,0.505,0.505,0.011
2.3269,1.3951,1.8584,-2,-2,2,0.94941,0.13542,0.505,0.505,0.011
-1.0489,0.11712,-2.444,2,-2,-2,0.88882,0.10702,0.505,0.505,0.011
2.2098,-1.278,-2.6783,2,0,0,0.54944,0.10795,0.505,0.505,0.011
-2.444,-1.278,0.3462,0,0,2,1.2277,0.20838,0.505,0.505,0.011
1.1609,-1.166,-0.23424,-2,2,-2,1.1138,0.010007,0.505,0.505,0.011
-2.6783,-1.278,2.9074,0,2,-2,1.9344,0.035818,0.505,0.505,0.011
-0.9318,1.3951,-1.6294,-2,2,0,1.0072,0.95748,0.505,0.505,0.011
2.7902,-1.166,2.3269,-2,2,2,1.3368,0.032198,0.505,0.505,0.011
0.3462,0.81468,1.9756,-2,-2,0,1.12,0.10821,0.505,0.505,0.011
-0.23424,-6.94E-18,0.46332,2,-2,-2,1.4043,0.015365,0.505,0.505,0.011
-1.166,-0.9318,1.1609,-2,-2,2,1.6617,0.039997,0.505,0.505,0.011
1.5122,0.81468,-1.0489,2,-2,0,0.85177,0.10008,0.505,0.505,0.011
0.58044,1.0489,0.58044,0,-2,0,0.35425,0.50368,0.505,0.505,0.011
0.58044,1.2832,-3.1416,-2,0,0,1.5519,0.086477,0.505,0.505,0.011
1.3951,-1.166,-2.7954,0,0,2,0.23111,0.10902,0.505,0.505,0.011
0.46332,-0.46848,0.69756,-2,2,-2,1.036,0.032006,0.505,0.505,0.011
-1.6294,-1.166,1.8584,-2,0,-2,0.68164,0.016404,0.49247,0.49247,0.010772
-0.23424,1.1609,0,0,0,0,1.4276,0.042229,0.505,0.505,0.011
0.58044,-1.278,-2.6783,-2,2,2,0.93439,0.090892,0.505,0.505,0.011
1.5122,0.81468,0.3462,2,-2,2,1.2025,0.26112,0.505,0.505,0.011
-0.23424,0.69756,-0.46848,0,0,2,0.37937,0.91126,0.505,0.505,0.011
3.0245,0.46332,-0.9318,2,0,-2,1.6723,0.048291,0.505,0.505,0.011
-7.05E-17,-1.166,-0.46848,-2,2,0,0.7363,0.25323,0.505,0.505,0.011
-0.11712,0.11712,0.3462,0,-2,-2,0.79838,0.065317,0.505,0.505,0.011
3.0245,-1.166,-2.5612,2,-2,2,1.94,0.10055,0.505,0.505,0.011
0.46332,1.1609,1.3951,-2,-2,-2,1.1687,0.10226,0.505,0.505,0.011
2.9074,0.35136,2.2098,2,0,2,1.62,0.0073,0.505,0.505,0.011
-1.166,1.3951,0.46332,-2,-2,2,1.6489,0.50458,0.505,0.505,0.011
-1.9807,1.2832,-0.81468,-2,-2,0,0.93583,0.099662,0.505,0.505,0.011
-0.81468,0.35136,-1.2832,2,-2,-2,1.0579,0.10462,0.49616,0.49616,0.011161
2.0927,0.69756,-0.46848,-2,2,2,0.99346,0.16428,0.505,0.505,0.011
-0.9318,0.46332,-1.6294,-2,-2,0,0.73329,0.13058,0.505,0.505,0.011
2.7902,1.3951,1.3951,0,2,-2,0.61252,0.12247,0.505,0.505,0.011
-0.9318,1.3951,-1.6294,2,0,0,0.58479,0.045173,0.505,0.505,0.011
2.2098,-1.278,-1.0489,-2,-2,2,1.3746,0.10029,0.505,0.505,0.011
-1.8636,-2.78E-17,0.46332,-2,-2,-2,1.5954,0.040331,0.505,0.505,0.011
2.9074,0.35136,-1.9807,0,0,-2,1.1931,0.10582,0.505,0.505,0.011
2.7902,-0.23424,1.3951,-2,0,0,1.756,0.065107,0.505,0.505,0.011
1.3951,-1.166,2.7902,2,-2,2,0.77174,0.13686,0.505,0.505,0.011
-1.7465,0.11712,0.58044,0,0,-2,0.95221,0.092617,0.505,0.505,0.011
1.8584,1.1609,2.0927,0,2,-2,0.75108,0.11395,0.505,0.505,0.011
-1.166,0.69756,2.3269,2,0,-2,1.0367,0.072765,0.505,0.505,0.011
2.6731,1.0489,2.9074,0,0,-2,0.46889,0.14281,0.505,0.505,0.011
2.7902,1.1609,0.69756,2,2,-2,0.85953,0.10018,0.505,0.505,0.011
-0.46848,-0.46848,-2.5612,2,-2,-2,0.94253,0.10563,0.505,0.505,0.011
-1.9807,-0.58044,-0.11712,0,-2,2,0.87155,0.029748,0.505,0.505,0.011
-1.6294,1.3951,0.46332,-2,-2,-2,1.96,0.091111,0.505,0.505,0.011
-3.1416,0.81468,-3.1416,-2,-2,2,1.4751,0.6496,0.505,0.505,0.011
1.278,0.81468,-1.2832,0,0,-2,0.64892,0.028676,0.505,0.505,0.011
-1.0489,0.81468,-0.35136,0,-2,-2,0.63092,0.46362,0.505,0.505,0.011
1.3951,-0.46848,-2.5612,0,2,-2,0.68552,0.95575,0.505,0.505,0.011
-0.9318,0.46332,1.3951,0,-2,0,0.95407,0.10066,0.505,0.505,0.011
2.2098,-1.5122,0.3462,-2,0,2,1.6897,0.099851,0.505,0.505,0.011
-0.9318,0,2.0927,2,2,0,1.7743,0.072113,0.505,0.505,0.011
-0.46848,-1.46E-16,3.0245,2,2,2,1.0479,0.019792,0.505,0.505,0.011
-2.6783,-1.278,-2.444,-2,2,-2,0.90247,0.41096,0.505,0.505,0.011
2.9074,1.0489,2.2098,-2,-2,2,1.308,0.005664,0.505,0.505,0.011
-1.0489,0.81468,-1.0489,2,2,0,0.88852,0.18744,0.505,0.505,0.011
-1.6294,-1.166,-0.46848,0,-2,0,0.63512,0.11973,0.505,0.505,0.011
1.278,0.11712,-0.11712,2,0,-2,0.69034,0.046303,0.505,0.505,0.011
-1.166,1.1609,3.0245,2,2,-2,0.82251,0.29299,0.505,0.505,0.011
-0.81468,1.0489,-2.6783,0,2,-2,0.88689,0.040678,0.505,0.505,0.011
-1.0489,-0.58044,-3.1416,2,2,2,1.2926,0.082215,0.505,0.505,0.011
-1.0489,-1.278,-0.81468,0,-2,0,0.38827,0.21705,0.505,0.505,0.011
1.5122,0.81468,1.5122,-2,-2,0,0.71727,0.10023,0.505,0.505,0.011
0.69756,-1.166,1.8584,-2,2,0,1.3681,0.10314,0.505,0.505,0.011
-1.9807,1.0489,-1.2832,2,-2,-2,1.0419,0.29541,0.505,0.505,0.011
-0.46848,-5.55E-17,-1.6294,0,2,2,1.1213,0.11643,0.505,0.505,0.011
2.7902,1.3951,-2.5612,0,2,-2,1.3173,0.10295,0.505,0.505,0.011
2.2098,-1.278,2.9074,2,2,-2,1.0684,0.10621,0.505,0.505,0.011
-1.166,-0.23424,-1.6294,-2,2,0,1.113,0.096031,0.505,0.505,0.011
2.2098,-0.58044,-2.444,2,0,2,0.7315,0.10514,0.505,0.505,0.011
1.5122,0.35136,-1.0489,-2,-2,0,0.98842,0.1411,0.505,0.505,0.011
-0.81468,-1.5122,0.3462,0,2,0,0.34446,0.24602,0.505,0.505,0.011
-1.9807,-0.58044,-1.0489,-2,0,0,0.85324,0.059513,0.505,0.505,0.011
-1.0489,0.81468,-1.7465,2,2,-2,1.2075,0.1016,0.505,0.505,0.011
-1.9807,-0.58044,2.2098,-2,0,-2,1.2799,0.098035,0.505,0.505,0.011
2.2098,-0.58044,-2.6783,0,2,0,0.31147,0.37023,0.505,0.505,0.011
-1.9807,-1.5122,1.5122,2,-2,0,0.98241,0.42108,0.505,0.505,0.011
-2.7954,0.46332,-1.8636,2,0,2,1.4858,0.051107,0.505,0.505,0.011
1.8584,0,0,-2,2,0,0.63216,0.13054,0.505,0.505,0.011
1.5122,1.0489,2.6731,-2,0,2,1.4881,0.14018,0.505,0.505,0.011
-0.11712,-0.58044,-0.35136,-2,2,2,0.90908,0.11601,0.505,0.505,0.011
2.9074,0.11712,2.9074,2,-2,0,0.76229,0.16566,0.13935,0.49442,0.0064789
-1.2832,1.0489,2.6731,-2,-2,-2,1.0266,0.098626,0.505,0.505,0.011
1.9756,1.0489,0.3462,0,0,-2,0.22354,0.33031,0.505,0.505,0.011
4.65E-17,-0.9318,-0.46848,2,-2,0,1.1633,0.023711,0.505,0.505,0.011
1.9756,-0.3462,2.9074,2,2,2,1.5001,0.039891,0.505,0.505,0.011
-1.8636,1.1609,-0.9318,2,-2,0,0.6116,0.59111,0.505,0.505,0.011
3.1416,1.2832,-0.81468,2,-2,0,1.99,0.11339,0.505,0.505,0.011
2.6731,0.35136,-0.11712,-2,0,2,1.8067,0.97993,0.505,0.505,0.011
-0.9318,-1.166,0.69756,2,-2,2,1.441,0.01578,0.505,0.505,0.011
2.7902,-0.23424,-0.23424,0,2,2,1.7579,0.84026,0.505,0.505,0.011
-1.7465,-0.58044,-3.1416,0,-2,0,1,0.097671,0.505,0.505,0.011
2.9074,1.0489,-0.11712,2,0,0,0.67896,0.11504,0.5062,0.5038,0.011022
0.46332,-1.166,3.0245,0,2,2,1.5309,0.017313,0.505,0.505,0.011
2.7902,-0.46848,-1.166,0,0,-2,1.057,0.10248,0.505,0.505,0.011
1.1609,1.1609,-1.6294,2,-2,-2,0.9152,0.80495,0.505,0.505,0.011
-0.23424,-1.166,0.69756,-2,-2,2,1.3854,0.015039,0.505,0.505,0.011
-2.7954,-0.46848,-0.9318,0,2,-2,0.88401,0.63233,0.505,0.505,0.011
-0.9318,-1.166,-1.166,0,-2,0,0.67266,0.03602,0.505,0.505,0.011
1.8584,-0.23424,0.69756,0,0,2,1.5729,0.049031,0.505,0.505,0.011
0.58044,0.11712,1.5122,0,-2,0,0.92463,0.10513,0.505,0.505,0.011
2.2098,-1.5122,-1.2832,2,0,-2,1.2087,0.10971,0.505,0.505,0.011
-1.9807,-1.5122,-1.0489,0,0,-2,0.72262,0.10148,0.505,0.505,0.011
-0.11712,-0.58044,1.278,0,-2,2,0.97402,0.11272,0.505,0.505,0.011
-1.2832,0.11712,2.6731,0,-2,-2,0.78409,0.11559,0.505,0.505,0.011
-2.5612,0.46332,3.0245,-2,0,-2,0.96956,0.058725,0.505,0.505,0.011
2.3269,1.3951,1.1609,-2,2,0,0.76511,0.20154,0.505,0.505,0.011
1.9756,0.35136,-2.444,0,0,0,0.59101,0.093651,0.505,0.505,0.011
1.8584,-1.166,1.3951,-2,2,2,1.6088,0.10666,0.505,0.505,0.011
3.0245,-1.166,0.69756,-2,0,0,0.79235,0.12768,0.505,0.505,0.011
-0.11712,-1.278,-0.81468,-2,-2,0,1.4877,0.29054,0.505,0.505,0.011
-0.9318,1.3951,-1.8636,-2,2,0,0.85064,0.29338,0.505,0.505,0.011
2.9074,0.81468,-0.35136,-2,-2,0,1.8092,0.017216,0.49749,0.49749,0.010863
2.9074,-0.58044,3.1416,0,0,2,0.26084,0.65678,0.505,0.505,0.011
-1.166,1.3951,3.0245,2,-2,-2,0.83926,0.062195,0.505,0.505,0.011
-0.46848,0.46332,-1.6294,2,2,-2,1.5771,0.095635,0.505,0.505,0.011
2.7902,-0.46848,-1.166,2,-2,0,1.7875,0.048175,0.505,0.505,0.011
2.9074,-1.278,2.9074,2,2,2,1.5093,0.036665,0.505,0.505,0.011
2.6731,0.35136,-0.81468,0,0,0,1.4846,0.020643,0.505,0.505,0.011
-0.23424,-1.166,2.7902,2,0,-2,1.0062,0.099011,0.505,0.505,0.011
-1.166,-5.55E-17,-1.8636,0,-2,0,0.35441,0.47018,0.505,0.505,0.011
1.9756,-0.58044,2.6731,0,2,0,1.1957,0.02435,0.505,0.505,0.011
-1.7465,-0.3462,-0.81468,-2,-2,-2,1.0476,0.10598,0.505,0.505,0.011
-0.9318,-0.46848,2.7902,0,2,2,1.5391,0.054761,0.505,0.505,0.011
0.58044,-0.3462,-0.11712,-2,0,2,0.58483,0.11632,0.505,0.505,0.011
-0.46848,-0.46848,3.0245,-2,-2,-2,1.4161,0.098823,0.505,0.505,0.011
1.9756,-1.278,-1.2832,2,2,0,0.92226,0.11968,0.505,0.505,0.011
-1.6294,-0.46848,1.1609,0,-2,2,0.69897,0.096426,0.505,0.505,0.011
2.3269,-0.9318,2.3269,-2,-2,0,1.2239,0.094808,0.50442,0.50442,0.01101
2.7902,-0.46848,-2.5612,2,2,2,1.3697,0.099619,0.505,0.505,0.011
-2.7954,0.46332,-1.55E-16,2,2,-2,1.5616,0.079591,0.505,0.505,0.011
-3.1416,-1.5122,1.5122,0,2,-2,0.941,0.12786,0.505,0.505,0.011
1.3951,0.69756,-2.5612,0,-2,-2,1.2232,0.05554,0.505,0.505,0.011
1.278,1.0489,-1.2832,2,-2,0,0.74359,0.22447,0.505,0.505,0.011
2.3269,1.39E-17,-2.7954,-2,2,2,0.85443,0.73841,0.505,0.505,0.011
-1.166,-0.9318,-2.5612,2,-2,-2,0.97309,0.1148,0.505,0.505,0.011
-1.8636,-0.9318,-0.9318,-2,0,-2,1.5432,0.034252,0.505,0.505,0.011
1.9756,-1.278,-0.81468,2,2,0,1.1704,0.10081,0.505,0.505,0.011
1.5122,1.2832,-2.444,2,0,-2,1.0228,0.11554,0.505,0.505,0.011
1.9756,-0.3462,-1.9807,2,2,-2,0.83113,0.36748,0.505,0.505,0.011
2.0927,-0.23424,-1.166,0,-2,2,1.3705,0.09486,0.505,0.505,0.011
-0.23424,0.46332,2.3269,0,-2,-2,1.1771,0.52377,0.505,0.505,0.011
0.58044,0.81468,2.6731,0,0,0,0.84149,0.072948,0.505,0.505,0.011
-3.1416,-0.58044,-1.2832,0,-2,2,1.239,0.57606,0.505,0.505,0.011
1.278,-0.58044,-2.6783,2,2,-2,1.2398,0.027569,0.505,0.505,0.011
1.3951,0.46332,-0.23424,-2,0,0,0.53105,0.057677,0.505,0.505,0.011
-1.166,-0.9318,-9.31E-17,-2,2,-2,1.2417,0.025392,0.505,0.505,0.011
-0.81468,0.35136,-2.6783,2,2,-2,1.0127,0.0842,0.505,0.505,0.011
-0.11712,1.2832,-1.2832,-2,-2,2,1.2187,0.14774,0.505,0.505,0.011
2.7902,-0.46848,-1.166,0,2,-2,0.83358,0.21041,0.505,0.505,0.011
0.46332,0.46332,-1.6294,0,-2,2,1.0736,0.14267,0.505,0.505,0.011
-0.11712,-1.5122,-0.35136,2,-2,-2,1.6416,0.31021,0.505,0.505,0.011
-0.81468,-1.5122,-0.35136,2,0,0,0.46052,0.10206,0.505,0.505,0.011
-0.23424,-0.9318,2.7902,-2,-2,-2,1.0872,0.48406,0.505,0.505,0.011
-3.1416,1.0489,-3.1416,2,0,0,0.84174,0.10678,0.505,0.505,0.011
3.0245,1.3951,-0.23424,0,2,0,0.79845,0.09171,0.505,0.505,0.011
0,0.46332,0,-2,-2,-2,0.88346,0.15551,0.505,0.505,0.011
-2.5612,-0.9318,2.3269,-2,0,0,0.63354,0.11726,0.505,0.505,0.011
2.6731,1.2832,0.58044,2,0,-2,0.46652,0.20928,0.505,0.505,0.011
2.2098,0.81468,0.58044,0,0,-2,0.40494,0.061566,0.505,0.505,0.011
-0.23424,1.3951,0.69756,2,0,-2,1.5304,0.090232,0.505,0.505,0.011
-1.8636,0.69756,-0.23424,-2,0,-2,0.88337,0.097984,0.50496,0.50504,0.010999
-2.5612,1.3951,0.46332,2,-2,2,1.8523,0.10895,0.505,0.505,0.011
1.5122,-0.3462,-2.444,2,-2,0,1.9685,0.0239,0.505,0.505,0.011
-1.7465,-1.5122,-0.11712,-2,-2,2,1.1147,0.085484,0.505,0.505,0.011
1.278,-0.3462,-0.11712,2,0,2,1.14,0.07436,0.505,0.505,0.011
2.7902,0.69756,2.7902,2,-2,0,1.623,0.053996,0.505,0.505,0.011
-1.6294,-0.9318,3.0245,-2,0,2,1.2588,0.16004,0.505,0.505,0.011
0.58044,-1.278,-1.7465,2,0,-2,0.88603,0.055891,0.505,0.505,0.011
-2.6783,1.2832,-0.35136,2,2,-2,1.875,0.048563,0.505,0.505,0.011
2.3269,-1.166,-2.7954,2,2,0,0.99324,0.12078,0.505,0.505,0.011
-1.9807,-0.58044,-1.0489,0,2,-2,1.2235,0.097574,0.505,0.505,0.011
1.5122,0.81468,-0.11712,2,2,2,1.1204,0.43557,0.49864,0.49864,0.010884
0.3462,-1.5122,-2.6783,0,0,0,0.28439,0.038935,0.505,0.505,0.011
2.7902,0.69756,2.0927,-2,0,0,0.96286,0.03741,0.505,0.505,0.011
-0.23424,-0.9318,-1.6294,-2,0,-2,0.99534,0.088362,0.505,0.505,0.011
-1.166,-8.33E-17,2.7902,-2,0,0,1.1389,0.091615,0.505,0.505,0.011
2.3269,1.3951,-1.8636,0,2,0,1.3287,0.09981,0.505,0.505,0.011
-1.6294,0.46332,-1.166,2,2,-2,1.6224,0.074898,0.505,0.505,0.011
1.3951,0.46332,-0.9318,0,0,0,0.027289,0.18223,0.505,0.505,0.011
1.3951,0.69756,1.1609,2,-2,-2,0.98587,0.095934,0.505,0.505,0.011
-1.0489,-1.5122,-0.35136,0,-2,0,0.44107,0.29253,0.505,0.505,0.011
-2.7954,0.46332,-1.8636,2,-2,2,1.6217,0.033968,0.505,0.505,0.011
0.3462,0.35136,2.6731,0,2,-2,1.165,0.0079812,0.505,0.505,0.011
-1.166,0.46332,-1.8636,-2,-2,-2,0.97269,0.16377,0.505,0.505,0.011
-1.8636,0.69756,-2.5612,-2,2,0,1.1144,0.10586,0.505,0.505,0.011
-1.9807,1.2832,-1.9807,-2,-2,0,0.65742,0.062312,0.505,0.505,0.011
-0.23424,-0.23424,-0.9318,-2,0,-2,1.4101,0.09274,0.505,0.505,0.011
0.69756,-0.46848,-1.6294,2,2,-2,1.2798,0.026338,0.505,0.505,0.011
-0.9318,0.69756,-1.6294,0,2,2,1.0129,0.098305,0.505,0.505,0.011
-2.6783,0.11712,1.9756,2,-2,0,1.5709,0.095944,0.505,0.505,0.011
1.278,1.2832,-0.81468,0,-2,0,0.65591,0.040266,0.505,0.505,0.011
2.6731,-0.3462,3.1416,2,0,0,1.1666,0.081066,0.505,0.505,0.011
0.46332,1.39E-17,2.7902,2,0,0,0.62851,0.074409,0.505,0.505,0.011
2.2098,0.11712,0.58044,0,2,0,0.64263,0.13533,0.505,0.505,0.011
1.1609,0.46332,2.0927,0,0,-2,1.4037,0.076607,0.505,0.505,0.011
0.69756,-0.23424,-1.6294,2,0,-2,1.0302,0.1853,0.505,0.505,0.011
-1.9807,0.81468,-1.9807,2,0,0,0.64413,0.06492,0.505,0.505,0.011
3.1416,1.0489,-1.2832,2,2,0,1.6218,0.10177,0.505,0.505,0.011
-0.35136,-0.58044,0.3462,0,2,2,0.64655,0.10607,0.505,0.505,0.011
-1.0489,0.11712,-2.6783,0,-2,0,0.38151,0.1067,0.505,0.505,0.011
-2.6783,1.0489,0.58044,0,0,0,0.65768,0.059031,0.505,0.505,0.011
-0.23424,0.69756,2.0927,2,0,-2,1.1063,0.095832,0.505,0.505,0.011
-1.8636,-0.9318,-0.9318,-2,-2,2,0.96108,0.01535,0.505,0.505,0.011
-0.9318,-0.9318,1.1609,-2,0,-2,0.5546,0.20851,0.505,0.505,0.011
0.3462,-1.278,2.6731,-2,2,0,1.7097,0.097763,0.505,0.505,0.011
1.1609,-0.9318,-0.23424,2,0,-2,0.91699,0.070949,0.505,0.505,0.011
-1.9807,-1.5122,2.2098,2,2,0,0.8219,0.10518,0.505,0.505,0.011
-2.444,1.2832,1.9756,2,2,0,0.74268,0.094952,0.505,0.505,0.011
2.6731,-0.58044,-0.11712,-2,2,-2,1.7703,0.1081,0.505,0.505,0.011
-0.11712,0.11712,-1.2832,0,0,-2,1.4766,0.11451,0.505,0.505,0.011
2.3269,-0.46848,3.0245,0,2,0,0.66995,0.10921,0.505,0.505,0.011
-1.166,-0.9318,-2.5612,0,2,2,1.1498,0.019271,0.505,0.505,0.011
1.278,1.2832,1.5122,2,-2,0,0.82048,0.10659,0.505,0.505,0.011
1.9756,-1.278,-1.9807,0,2,-2,0.75576,0.08191,0.505,0.505,0.011
-2.444,1.2832,-1.9807,2,-2,2,1.1344,0.10502,0.505,0.505,0.011
-0.23424,1.1609,-0.9318,0,2,-2,0.6722,0.1239,0.505,0.505,0.011
1.9756,-1.5122,1.278,-2,-2,0,1.5066,0.045627,0.505,0.505,0.011
-0.23424,0.46332,0.46332,0,-2,0,0.4756,0.12179,0.505,0.505,0.011
1.3951,-0.9318,1.8584,0,-2,2,0.94291,0.10153,0.505,0.505,0.011
-1.8636,-1.166,1.8584,-2,2,0,0.7466,0.0095334,0.505,0.505,0.011
1.3951,0.46332,-1.8636,2,-2,-2,1.0125,0.47402,0.505,0.505,0.011
-0.35136,1.0489,0.58044,0,-2,0,0.48238,0.21445,0.505,0.505,0.011
2.2098,0.35136,0.58044,0,2,0,0.93204,0.014859,0.505,0.505,0.011
1.8584,-0.9318,-1.6294,-2,2,-2,1.4569,0.061352,0.505,0.505,0.011
-1.7465,-1.278,-0.81468,0,0,-2,0.41229,0.18216,0.49999,0.49999,0.011091
2.7902,1.1609,-1.166,0,0,0,0.9053,0.1555,0.505,0.505,0.011
1.3951,-0.46848,2.3269,2,-2,2,1.2087,0.096525,0.505,0.505,0.011
2.0927,-1.166,1.8584,-2,-2,2,1.5759,0.04526,0.505,0.505,0.011
-1.0489,-0.58044,-2.444,-2,-2,-2,1.0757,0.16017,0.505,0.505,0.011
0.3462,0.11712,-1.7465,2,2,2,1.1714,0.16064,0.505,0.505,0.011
1.1609,1.1609,-1.6294,-2,0,-2,0.74406,0.13771,0.505,0.505,0.011
1.1609,1.1609,-1.8636,0,0,0,0.26358,0.081017,0.505,0.505,0.011
-1.166,0.69756,3.0245,0,-2,-2,0.6498,0.0099835,0.505,0.505,0.011
-1.8636,0.69756,2.0927,2,-2,2,1.2222,0.11653,0.505,0.505,0.011
-0.23424,1.1609,-0.23424,2,2,2,1.8781,0.033952,0.505,0.505,0.011
1.9756,-0.3462,-0.11712,0,2,2,1.5084,0.055988,0.505,0.505,0.011
-1.2832,-1.5122,2.6731,-2,-2,0,1.5809,0.091381,0.505,0.505,0.011
1.5122,1.2832,1.278,2,0,0,0.65561,0.21134,0.505,0.505,0.011
-1.7465,0.81468,2.6731,-2,2,-2,0.87758,0.38454,0.505,0.505,0.011
-0.9318,1.1609,-0.23424,-2,0,0,0.33304,0.11943,0.505,0.505,0.011
7.78E-18,-0.46848,-0.23424,-2,2,-2,1.614,0.16135,0.505,0.505,0.011
