Eu1,Eu2,Eu3,AngD1,AngD2,AngD3,P,D,Time,Prop,Energy,Error
-2.6675,0.17979,1.1486,-1.1317,-0.58723,-0.63517,0.049744,0.23589,0.019578,1.9754,0.23151,0.037989
1.15,1.3191,-0.8895,0.43635,-0.067148,-0.59101,0.19,0.28008,0.019234,3.0822,0.041346,0.010465
1.7828,-0.5301,-1.3491,-0.64753,-0.71519,-0.22175,0.16992,0.30785,0.00672,4.3893,0.13535,0.014711
-0.94803,-0.71505,-0.76236,-0.87984,0.18459,0.30959,0.12652,0.25427,0.0046967,4.9995,0.066895,0.01055
-0.12517,1.5037,2.2616,0.48582,-0.68307,-0.68301,0.058369,0.30055,0.017573,1.5337,0.13141,0.044855
-0.15172,-1.2422,1.8351,-0.004685,1.2173,-0.27939,0.1026,0.25473,0.0085283,4.9397,0.23005,0.020125
-2.4409,0.91387,-2.5425,-0.0463,-0.060579,0.13813,0.18811,0.49917,0.0062807,4.8865,0.052956,0.014392
2.7687,1.2338,-0.12477,-0.16661,0.44939,0.81071,0.10349,0.28746,0.014317,4.4268,0.12047,0.023188
-2.3709,0.039878,-1.7439,-0.45875,0.31375,1.1736,0.17217,0.44683,0.012082,5.1374,0.18586,0.022339
2.511,0.67885,0.12454,-0.9053,-0.47727,-0.79708,0.09459,0.40344,0.019795,0.93103,0.12319,0.036608
2.4004,-1.0743,0.29268,-0.95927,-0.5572,-0.45025,0.06657,0.13997,0.0055784,4.9442,0.30958,0.0185
-1.5727,0.52012,0.28182,0.89094,0.50092,0.33232,0.102,0.31138,0.015594,4.8896,0.18956,0.025896
-2.3626,0.22015,-0.43543,-0.5511,-0.43746,0.54434,0.24597,0.39239,0.0090996,4.5162,0.19421,0.013563
-1.6733,1.5673,-0.72509,0.69637,0.95991,-0.59149,0.076095,0.16045,0.013667,4.9103,0.26574,0.016087
-0.49143,-0.94124,-1.2625,0.091746,1.5551,-0.023854,0.206,0.38788,0.0046632,1.2006,0.20892,0.013164
-1.5698,0.68963,1.0071,-0.60844,0.81379,0.069085,0.098032,0.25713,0.013813,3.1131,0.23826,0.022617
0.76928,-0.72595,-0.87626,-0.50659,0.73246,-0.12568,0.35799,0.34624,0.0083165,2.4177,0.063135,0.0092551
-2.9514,0.87264,-1.0376,1.2337,-0.50517,0.51139,0.047026,0.12322,0.011612,5.1529,0.26413,0.018739
-2.0654,-0.45831,-2.2387,0.66837,0.37037,0.028651,0.070008,0.39857,0.012012,4.8465,0.060715,0.028142
-1.9183,-0.63317,0.3299,-0.20371,0.84847,-0.81594,0.14413,0.35685,0.0063855,4.8255,0.15197,0.01588
-1.363,-1.0995,2.4886,-0.68063,-0.20216,-0.36746,0.06126,0.21497,0.012877,4.3838,0.10851,0.028317
0.5016,-0.72023,0.48895,1.4431,-0.77754,-0.57103,0.062419,0.13726,0.010703,3.2278,0.29629,0.016691
-1.4446,1.27,-0.40138,0.30343,0.66837,-0.58132,0.12677,0.42526,0.0079554,5.2196,0.14391,0.0081064
-1.2969,1.4926,-2.1504,0.76728,0.22605,-0.71648,0.1665,0.3265,0.0045833,4.6685,0.085676,0.0093649
-3.0107,0.69208,-2.278,0.63587,-0.95036,-0.38811,0.083809,0.2644,0.0088719,3.9892,0.15541,0.022368
-0.6951,-1.1092,2.828,-1.0102,0.57889,-1.3744,0.032702,0.079254,0.019587,2.1452,0.24695,0.023115
-2.0031,0.95869,-2.1486,-0.48932,0.0065509,-0.87686,0.17373,0.36682,0.0054256,4.9347,0.082938,0.0099566
-1.9933,1.4854,-2.5265,0.37577,0.060746,-0.16064,0.23538,0.29631,0.019979,4.9606,0.071187,0.0099546
1.7452,-1.5045,0.60326,-0.17959,-0.93375,1.0076,0.092348,0.29686,0.016386,4.7321,0.19334,0.027697
-2.4492,-1.2491,1.3873,-0.12439,0.60404,0.39541,0.068548,0.39211,0.019103,0.025752,0.039246,0.048202
-2.0104,-1.0404,2.4676,0.15648,0.1884,0.48376,0.11934,0.31847,0.018181,4.5292,0.099457,0.020494
-1.1374,1.1812,1.0389,0.13653,-0.21809,-0.64065,0.061016,0.29281,0.010143,2.7913,0.1398,0.024754
0.53942,1.4914,0.2327,1.0357,0.23126,0.034958,0.11813,0.41652,0.0187,0.95547,0.10651,0.02958
2.2853,0.077337,2.5071,0.29536,0.73457,-0.65379,0.036767,0.27467,0.01705,0.71402,0.12967,0.072201
-1.7203,-1.3683,0.29025,-0.9147,-0.91334,-0.70864,0.20778,0.40799,0.0069714,4.6454,0.19989,0.016544
-1.6919,0.22216,-0.31656,-0.53696,-0.13211,-0.16681,0.11743,0.27286,0.0053075,4.743,0.049063,0.0071943
1.7788,1.1241,-0.46124,-0.46409,1.259,0.1773,0.15562,0.29074,0.011198,4.7815,0.17795,0.015626
0.19946,-1.5617,-1.4738,0.63965,-1.4278,-0.41546,0.15447,0.42799,0.013096,0.36685,0.23369,0.023686
-1.7805,-0.81761,2.3625,-0.076398,-0.32786,0.54609,0.065097,0.22986,0.013153,3.1533,0.085734,0.029747
0.59877,-1.5229,0.79203,0.28185,-0.63881,-0.18827,0.11248,0.20392,0.011682,5.3342,0.22987,0.013656
2.2444,-1.3849,2.6188,-0.75112,0.66162,-0.23899,0.20258,0.31817,0.017003,4.5094,0.12155,0.012907
-0.86364,1.5436,-2.5919,-0.34436,0.4784,0.54773,0.20071,0.2303,0.017034,5.1492,0.10993,0.0099974
-0.51662,-1.4575,-0.80809,-0.71291,-0.61013,-0.31044,0.22338,0.45269,0.013707,2.7331,0.098019,0.016231
-2.8239,-1.1335,-2.6056,0.32914,-1.1589,-0.52324,0.04522,0.27885,0.011541,5.376,0.16936,0.036456
0.98292,0.92646,-1.7917,-0.41769,-0.26573,-0.14227,0.19956,0.26078,0.0055054,4.1916,0.074536,0.010385
-0.63498,-0.41613,0.98018,0.33967,0.058094,0.7721,0.1449,0.44323,0.0090279,0.27759,0.07532,0.030994
-2.9822,-0.92472,-2.1193,-0.85328,-0.39291,-0.034539,0.08719,0.23421,0.0080431,4.764,0.17165,0.022249
-0.013982,-0.11509,0.58985,0.24143,-0.23898,0.65711,0.3562,0.30384,0.018535,5.2624,0.16703,0.0070185
-1.8116,1.2881,-2.0308,-0.80171,0.072633,1.0381,0.13398,0.19884,0.0169,4.872,0.14513,0.0098433
1.9664,-0.098157,2.7475,0.83242,0.87112,0.31529,0.12059,0.30554,0.016373,5.003,0.17457,0.021595
0.26059,0.61038,2.3145,0.95353,0.60809,0.60725,0.069907,0.22545,0.017638,4.7386,0.16813,0.022011
1.2701,-1.1614,2.7416,0.57903,0.70428,-0.075206,0.19345,0.32385,0.00953,4.7553,0.10874,0.013314
-0.58617,0.74705,3.1338,0.84647,0.60495,-0.095063,0.089716,0.21949,0.0060999,4.4209,0.084181,0.011467
-1.1253,-0.21744,2.818,-0.39251,0.0099199,0.13512,0.11126,0.25818,0.007387,5.3275,0.10858,0.018214
-2.2331,0.93681,-2.6936,-0.60999,0.036688,-0.028776,0.16317,0.31287,0.016084,3.9893,0.073776,0.01614
-0.11012,1.3672,-0.36201,0.75837,0.10865,0.4605,0.15013,0.33118,0.012336,3.6802,0.088157,0.019621
0.18025,-0.63594,0.052561,0.65141,0.15125,0.75893,0.20402,0.37677,0.0095168,4.5777,0.091907,0.016016
-0.75321,-1.4964,0.72233,-0.63512,0.25797,-0.18823,0.14635,0.35288,0.016127,1.461,0.051061,0.019893
-2.0409,1.0569,-2.1815,-0.12621,-0.047141,-0.49482,0.22068,0.31224,0.017408,5.5723,0.065557,0.010992
2.8447,0.49931,0.27983,0.33386,0.16069,0.25443,0.072994,0.26052,0.011918,2.2485,0.063116,0.030018
1.2936,-0.33562,-2.6383,-0.057892,0.76155,0.88134,0.22903,0.24876,0.0098615,5.3546,0.11045,0.0085478
-2.6632,1.2518,-0.64777,0.12374,1.4604,-0.56533,0.055858,0.23864,0.016178,4.9986,0.24076,0.03364
1.3121,0.15603,-0.91271,0.17874,-0.27265,0.40256,0.27643,0.22944,0.0023014,5.43,0.079184,0.0023261
1.9517,1.3877,-0.091304,-0.06282,0.036598,0.6383,0.20472,0.21356,0.0057937,4.9244,0.10231,0.0079951
-2.9347,0.7203,-2.9543,-0.44227,0.15071,-1.3506,0.10371,0.25336,0.019398,1.9686,0.13697,0.020008
0.16403,-1.1227,-0.49671,0.57772,0.38589,-0.70335,0.30758,0.42954,0.0061143,4.8791,0.090567,0.011872
-0.29389,0.16565,1.4604,0.92401,0.36007,-0.5011,0.074508,0.14894,0.0091615,0.75532,0.20987,0.014638
0.32055,-0.1428,-2.9284,-0.19531,-0.29854,-0.39983,0.10236,0.24355,0.019196,4.6689,0.047081,0.022846
-1.4768,0.2697,-2.7583,-0.30196,1.3705,-0.71528,0.19291,0.46059,0.007618,3.6883,0.26425,0.017708
-1.7835,0.76138,2.8981,-1.1259,1.0864,-0.34459,0.18379,0.39879,0.013493,4.6154,0.319,0.018987
2.2166,0.65848,2.4988,0.60255,-0.60678,-0.68056,0.11858,0.49667,0.0089989,0.97079,0.1659,0.022477
-0.60118,1.4193,0.44388,-0.067472,1.2993,-0.1099,0.057134,0.13862,0.019223,4.8227,0.26536,0.016766
-1.1962,-1.0844,-0.051473,-0.42167,-1.5951,-0.67652,0.15894,0.41003,0.019044,3.1627,0.26706,0.022597
2.751,0.85921,-2.3989,-0.94235,-0.2035,0.33811,0.068366,0.23198,0.018439,4.6686,0.13588,0.027175
1.9404,-0.093972,-2.3242,-0.15099,-0.73756,-0.33616,0.20034,0.37183,0.010769,5.4603,0.17296,0.015904
-2.7334,-0.097586,-1.8671,-0.67615,-0.60484,-0.16683,0.068819,0.37797,0.011974,3.6869,0.10325,0.031957
-2.7153,0.86195,0.48394,-0.96255,0.7727,0.0057484,0.10489,0.29582,0.019937,5.2746,0.28268,0.022629
-3.0121,-0.066082,-0.49032,-0.24191,0.27468,-0.93147,0.082847,0.17027,0.0066033,4.9949,0.18622,0.016358
1.8095,-1.3191,2.4501,-0.96669,-0.042484,-1.0097,0.20273,0.42946,0.01051,5.1798,0.20777,0.018401
2.17,0.16021,1.4298,0.057725,-0.97997,-0.086757,0.07479,0.25994,0.012666,1.693,0.14256,0.02932
2.9805,-0.62023,-2.8193,0.12959,0.78042,-0.45648,0.11074,0.27273,0.010582,4.5605,0.14058,0.019718
0.019894,-0.66342,0.24722,-0.2394,-0.32537,-0.39568,0.19901,0.28999,0.009168,5.1089,0.059681,0.012126
-2.0008,0.90193,-1.4527,-0.065339,0.22469,0.2896,0.12936,0.25762,0.012656,4.9205,0.06205,0.017171
0.56463,1.0304,1.9452,-0.45895,-0.55217,0.36739,0.076121,0.2428,0.017875,2.2406,0.11325,0.025111
-2.4355,-0.56666,1.996,-0.25054,-0.17505,0.40812,0.10306,0.25204,0.010319,4.4264,0.095882,0.020424
0.82985,1.0711,0.012639,-0.67718,-0.32466,0.78059,0.22511,0.23754,0.010994,5.0172,0.10478,0.0083975
2.3579,0.037158,-0.10951,-0.78497,-0.4168,-0.6314,0.057335,0.28981,0.019919,0.54,0.091482,0.041566
-1.6313,0.40853,0.55317,0.0020428,0.44918,-0.1961,0.11559,0.37965,0.017921,2.7013,0.0954,0.028149
0.32778,0.099281,1.3091,-0.89109,0.61947,-0.36008,0.11615,0.26071,0.015413,5.1676,0.14451,0.019379
1.0799,-0.26209,-1.0517,0.41628,-0.38373,-0.27075,0.21739,0.27773,0.0058185,3.7946,0.053947,0.011892
-2.8752,1.3116,1.6284,0.94944,-0.6249,-0.40903,0.16094,0.2301,0.010006,5.0541,0.14543,0.011979
0.52701,0.77322,-0.09809,0.13347,-0.61019,0.53271,0.28959,0.22831,0.0078604,4.9928,0.097047,0.0062414
1.4523,-0.43085,3.0259,0.17806,0.11087,0.74779,0.16091,0.31421,0.01207,4.999,0.070696,0.015985
-2.5537,1.0301,-0.64125,1.2434,0.48425,-0.57667,0.096287,0.24717,0.0055466,3.976,0.26796,0.024395
-0.88913,1.2952,1.2876,0.28619,-0.068879,0.066944,0.068613,0.1466,0.0072466,2.2889,0.12772,0.016306
-0.26089,0.831,1.2016,-0.068584,0.08721,0.096706,0.078409,0.4456,0.014946,1.1957,0.039578,0.045251
-1.485,0.98318,1.9284,0.71449,0.046682,0.042883,0.025501,0.22928,0.019333,0.055702,0.039203,0.058594
0.62861,0.81231,2.7301,-0.30219,-0.092129,0.57718,0.02968,0.31592,0.018799,1.763,0.05828,0.049772
1.1778,0.77151,1.2472,1.1435,-0.52861,-0.21898,0.14555,0.27299,0.013382,5.0777,0.24206,0.016501
0.174,1.5582,-2.0845,0.0052316,-0.23394,0.68245,0.2457,0.44307,0.016357,1.8418,0.08822,0.014619
-3.1175,0.95055,2.7605,0.032119,-0.41209,-0.38071,0.12685,0.33935,0.0063804,5.2169,0.054849,0.019042
2.0647,1.1392,-2.1221,0.58497,0.30775,-0.79764,0.097174,0.22987,0.010596,4.9211,0.15272,0.019268
-2.3077,1.4676,-1.5769,-1.2834,-0.45323,-0.097683,0.20985,0.3519,0.007724,4.0568,0.18139,0.013546
2.0266,0.13965,-2.4824,-0.66496,0.0015476,-0.20428,0.07953,0.22503,0.019518,5.0015,0.10647,0.024334
-1.9408,-0.33802,1.6884,0.31814,-0.12254,0.63758,0.13226,0.30753,0.018218,4.8949,0.14614,0.019283
-2.4387,0.58926,-1.9855,-0.12855,0.14026,0.61914,0.058677,0.39356,0.015107,0.88435,0.044049,0.038923
-0.94547,-0.29264,2.6139,-0.74074,0.67145,0.43829,0.074771,0.23497,0.018849,4.7176,0.18762,0.027395
1.222,-0.24768,2.5362,0.52532,0.033311,-0.94151,0.062123,0.23615,0.019539,3.059,0.13509,0.030362
-2.6003,0.15672,-2.1618,0.31264,-0.81168,-0.0225,0.045084,0.49085,0.017996,4.3433,0.061093,0.014163
1.7573,-0.06352,-1.6255,-1.1091,0.4578,0.496,0.20367,0.3824,0.015039,4.7961,0.15623,0.015494
0.73439,-0.00982,1.5552,-0.035153,-0.54318,0.078679,0.23048,0.35147,0.0080708,5.3703,0.27664,0.012059
1.8377,-1.4829,1.1665,0.49961,-0.71634,0.96967,0.027858,0.21354,0.017758,0.087604,0.10801,0.051339
-2.2984,0.64686,-0.9128,-0.41198,0.09122,0.18064,0.082104,0.29884,0.012406,4.7889,0.048312,0.027308
-1.3834,0.37633,2.3749,-0.044704,0.26198,-0.31849,0.076554,0.29006,0.016781,2.7479,0.062222,0.031201
1.2092,1.3483,-2.4042,-0.14542,0.058151,-0.7832,0.065745,0.27191,0.01928,2.1689,0.061869,0.033891
-3.0926,1.0901,2.8531,-0.2554,-0.24986,0.049917,0.10561,0.28802,0.012854,2.4251,0.03952,0.022667
0.79897,-0.45328,-2.4096,-0.047988,0.27178,-0.53642,0.21969,0.24864,0.019994,5.2453,0.053987,0.0091063
1.3028,-0.46432,-1.9379,0.75735,-0.47198,0.23505,0.20551,0.23097,0.019111,5.2541,0.10578,0.0080089
1.2977,1.2526,-0.46798,-1.8766,0.87816,-0.58626,0.15405,0.49267,0.013682,0.43036,0.33647,0.027635
3.1221,-0.72027,1.4737,-0.14645,0.059127,-0.93652,0.03154,0.26153,0.017606,0.8494,0.081428,0.081791
-2.6605,-0.72626,0.71266,0.12474,-0.38623,0.4441,0.29077,0.35398,0.0052827,4.6037,0.17414,0.010402
-2.6747,0.80808,2.5344,-0.33488,0.19589,0.35038,0.12299,0.29772,0.016418,4.4646,0.08088,0.020553
0.73571,-0.42851,-1.224,-0.040283,0.22086,-0.83774,0.29626,0.24239,0.0078828,4.6758,0.061416,0.0061002
-1.0788,-0.75926,-0.93419,0.65494,-0.014743,0.064756,0.14328,0.29747,0.014148,1.1642,0.040057,0.016557
-0.68703,-0.00048203,2.555,0.17987,-0.15535,-0.30544,0.11139,0.28696,0.011563,4.9821,0.086573,0.020351
0.78891,-1.1374,-0.49747,-0.15555,0.76871,-0.66649,0.090369,0.31612,0.015034,0.14635,0.075114,0.029878
-0.50986,-0.60199,-0.72198,0.048226,1.445,0.050545,0.33173,0.32619,0.0081548,5.0694,0.19194,0.0076155
-0.73598,-1.5012,-2.0351,0.053832,0.32906,0.59402,0.14369,0.27747,0.0048553,4.8391,0.060253,0.011313
-0.95473,-1.0298,1.5506,-0.34679,0.75856,0.059091,0.059452,0.42985,0.019169,0.24739,0.060063,0.066529
-1.7913,1.1231,-2.8576,0.79627,0.073926,-0.22891,0.073483,0.30696,0.0098412,1.4803,0.054743,0.02136
-0.36977,-0.080101,0.72297,0.92235,-0.28527,0.12201,0.13381,0.4078,0.015677,1.6837,0.11676,0.026864
-0.51786,1.1912,-1.0548,-0.79418,1.1243,0.76243,0.21854,0.46165,0.017199,2.0945,0.20295,0.018711
1.7292,-1.0539,-0.40205,-0.6949,-0.24219,0.79737,0.14194,0.39582,0.019354,5.3086,0.14051,0.024139
2.1576,-0.68708,-0.4364,0.6994,-0.87504,-0.26395,0.072172,0.17878,0.019198,5.062,0.245,0.019632
1.667,-0.89317,-2.3317,-0.039468,-0.41349,-1.0333,0.21634,0.3678,0.014736,5.3345,0.13191,0.014928
-0.66252,0.082448,-2.3185,-0.26771,0.17729,0.19122,0.21338,0.28445,0.0066845,5.4037,0.037653,0.011352
-2.004,-1.3314,-2.1117,0.51573,0.20799,-0.1914,0.038376,0.33288,0.01858,0.90161,0.048774,0.071579
-2.7779,1.5662,2.0374,1.085,-0.062836,-0.35406,0.16811,0.31644,0.0051884,2.1337,0.10958,0.013975
0.049846,-0.15726,2.8815,0.47657,-0.62592,0.28669,0.16192,0.2877,0.014899,3.2647,0.12448,0.014596
0.77207,-0.62095,0.23903,-0.010567,-1.0275,-0.087938,0.22684,0.39783,0.019801,4.9677,0.17636,0.014487
1.3163,-0.92007,1.8046,0.54659,-1.3659,-0.037922,0.033299,0.12019,0.017986,2.3428,0.23458,0.029826
3.0116,-1.2708,-0.10085,0.35098,0.20591,0.18977,0.063035,0.22327,0.009167,4.3829,0.056332,0.026888
-1.9806,1.2794,1.3302,-0.24508,0.10405,0.23743,0.049121,0.2742,0.019086,1.4426,0.038182,0.047199
-1.4719,1.2637,-1.3405,-0.69716,-0.001189,0.57587,0.21,0.23265,0.017357,5.2102,0.10199,0.0097435
2.3933,0.93115,-2.3864,0.4104,-0.61373,1.0368,0.085528,0.19272,0.019153,4.5867,0.23599,0.016831
-0.25483,0.46137,1.521,-0.70501,-0.5009,-0.29734,0.034972,0.24364,0.017995,0.70454,0.074199,0.051695
-0.34638,-1.4737,-0.88164,0.54221,0.2103,-0.6531,0.30927,0.38009,0.010933,5.1799,0.096782,0.010588
2.564,0.78972,3.0418,0.3497,-0.36511,-0.21109,0.063435,0.33912,0.011451,2.6407,0.071377,0.025956
0.32209,-0.91753,-1.4525,0.26572,0.14569,-0.66878,0.16905,0.22848,0.0049449,2.6801,0.042961,0.01246
-2.2232,0.56475,2.9002,-0.91748,0.4037,-0.32079,0.11214,0.29232,0.0098995,3.9201,0.15499,0.022041
2.5063,-1.5062,1.6557,-0.44659,-0.076274,-0.79151,0.14749,0.24145,0.010106,5.0591,0.11413,0.012366
-3.0592,-1.1217,-2.7014,-0.0082345,0.36435,-0.80869,0.14976,0.32063,0.019272,4.8405,0.16241,0.017361
0.28058,0.84611,1.0255,0.082972,0.16988,-0.62433,0.081843,0.32228,0.0087213,1.9119,0.049482,0.024682
-0.81693,0.20961,0.60745,0.34029,0.037916,-0.59276,0.12912,0.29582,0.018191,4.844,0.081925,0.018618
-0.22107,1.0577,1.0412,-1.199,-1.9888,-0.16812,0.12258,0.19184,0.019362,4.9592,0.45999,0.011844
2.8742,0.67671,-1.1433,0.66599,-0.86144,0.78807,0.062178,0.41961,0.017677,1.348,0.19499,0.056855
0.56242,0.66839,2.0897,-0.38261,-0.43687,0.54667,0.068716,0.243,0.015125,4.6144,0.13075,0.02867
2.6153,1.4416,2.4174,-0.16381,0.19151,0.35388,0.21519,0.3779,0.01185,5.5792,0.069926,0.014778
0.18636,-0.89224,-0.21632,-0.44941,0.15747,0.80845,0.23047,0.24242,0.0029356,4.691,0.071866,0.0077134
-0.95019,0.87193,1.8108,-1.4911,0.71504,0.081687,0.021026,0.13413,0.014831,0.74982,0.2223,0.055949
2.6842,-0.6854,-1.7711,-0.20654,-0.064172,-0.36338,0.085126,0.2372,0.012028,3.6738,0.079845,0.02245
-1.8645,0.051843,-0.64288,-0.35625,-0.25104,-0.075579,0.1598,0.32471,0.0045714,4.7078,0.05169,0.0097948
1.7209,0.35736,-0.26248,-0.13997,0.34578,1.2661,0.19042,0.38083,0.0080435,5.2716,0.14551,0.016845
2.3228,1.0561,2.4792,0.28931,1.1891,0.079903,0.055753,0.1385,0.01354,3.4414,0.21864,0.019951
1.9838,-1.1173,-2.052,-1.2301,0.6316,0.5662,0.22642,0.29894,0.013239,4.7507,0.18097,0.010997
-1.1026,0.19215,1.4791,-0.17398,-0.87801,-0.53029,0.094796,0.26479,0.0083735,4.8681,0.18614,0.019928
0.76263,-0.2183,-2.8441,-0.72546,-0.66998,0.015685,0.25738,0.35653,0.0084581,4.396,0.16668,0.011779
-0.49698,-1.0378,-2.8037,-0.42679,0.56679,0.44084,0.19659,0.39157,0.0054469,4.7817,0.1223,0.0089197
2.2845,-0.37755,3.0229,1.577,-0.66838,0.24505,0.095672,0.16906,0.010776,4.6886,0.2991,0.014765
-0.20829,0.30194,-3.0646,1.025,-0.91204,-0.0068865,0.25538,0.44345,0.0084488,4.847,0.15238,0.014799
-1.8266,-0.83566,0.87648,0.85586,0.19165,-0.82535,0.090767,0.42417,0.01994,1.044,0.12687,0.040063
0.91063,1.3773,0.21703,0.30482,-0.29644,-0.1604,0.2166,0.35512,0.015126,4.7327,0.038596,0.013655
-0.77283,1.4106,-1.3417,-0.2205,0.052387,0.48306,0.1056,0.23688,0.019961,1.3988,0.032018,0.020772
3.081,0.66312,-1.7711,-0.88388,0.62757,-0.41739,0.030546,0.11587,0.018746,5.3206,0.16183,0.02632
-0.38881,-0.45055,0.79026,0.20643,1.3678,-0.5145,0.19302,0.30389,0.0046143,4.58,0.24231,0.012687
2.018,-0.74574,0.012068,-1.1705,0.15765,0.015369,0.042013,0.21856,0.019397,0.16301,0.11253,0.039845
-0.016783,0.2146,-1.4201,-0.32399,0.80794,0.4594,0.35614,0.28322,0.012492,4.9063,0.07968,0.0072379
2.1962,1.4598,-2.79,-0.33928,0.54248,0.77463,0.024743,0.21187,0.019932,0.22604,0.12105,0.055654
2.6692,-1.5038,-0.16814,0.24034,0.48701,-0.29939,0.043198,0.32147,0.018362,0.53597,0.085683,0.064386
-1.3051,0.90562,2.0659,-0.33933,-0.026316,-0.70908,0.14514,0.34178,0.014202,5.0646,0.11715,0.019818
1.0423,-0.36104,-2.2938,-0.57184,0.32408,0.96603,0.18175,0.43465,0.019178,0.5157,0.087359,0.020445
1.8226,1.0428,-1.3254,0.65929,-0.57711,0.75676,0.15971,0.2709,0.018618,5.2104,0.17381,0.014899
2.8257,-0.53532,-0.15839,0.35571,-0.72108,0.99707,0.079102,0.20097,0.0062441,4.5455,0.20347,0.017931
0.3553,0.63558,0.99859,-1.2336,-0.54288,0.88272,0.065604,0.19294,0.01995,0.51052,0.17254,0.021272
-1.3761,0.33334,-0.40083,-0.39448,-0.13022,0.26441,0.26943,0.47694,0.0048175,5.0696,0.041333,0.011154
-0.73136,0.039241,1.4819,0.48686,0.51718,-0.18298,0.07579,0.12281,0.019942,4.6349,0.17408,0.01149
-2.2107,-1.0192,-1.2747,0.05098,-0.35364,-1.2957,0.14211,0.36254,0.01586,5.5401,0.21307,0.021191
2.1298,-1.3875,0.26669,0.24998,0.14595,-0.71126,0.068842,0.10853,0.0048205,4.5316,0.19532,0.0089628
2.6356,-0.80451,-1.1396,0.50916,0.32134,0.85099,0.079473,0.26504,0.016039,4.7105,0.18202,0.026152
1.3509,-1.1481,-0.46974,0.83604,-0.20508,0.94315,0.14711,0.30354,0.012969,4.9161,0.22648,0.015248
0.85201,0.21759,-2.2702,0.72785,-0.48815,0.65932,0.20742,0.22906,0.0044077,3.2621,0.098335,0.0091315
0.90351,-1.5554,-2.0372,-0.38997,-0.9548,0.052923,0.19746,0.30018,0.0095811,3.3207,0.13416,0.011533
0.25573,1.1278,-0.89817,0.1127,1.156,0.045092,0.12696,0.38444,0.0075868,0.65933,0.11642,0.019769
-0.24114,1.4719,-2.2972,-0.41364,0.8912,-0.07296,0.12721,0.25267,0.0054306,3.9517,0.11097,0.016125
-2.9142,1.2764,1.7773,1.3408,-0.77266,0.20743,0.14958,0.21675,0.0050409,5.6265,0.22465,0.010907
-1.2493,-0.3072,-0.13313,-1.0788,-1.3638,0.14667,0.27681,0.27434,0.019946,4.9554,0.26598,0.0079805
-0.40954,0.74305,0.15785,0.81381,-0.57419,-1.0328,0.25872,0.45387,0.013481,4.9304,0.15949,0.014063
0.90844,-0.64664,2.2279,0.15783,0.47814,-0.84717,0.095598,0.28856,0.015888,4.5845,0.16569,0.025874
-2.7109,1.4322,0.62757,1.6624,1.1665,0.1412,0.06864,0.27215,0.0094943,5.3528,0.31058,0.01697
-1.6078,-0.21327,1.3916,-0.4289,0.68788,-0.48327,0.031092,0.21494,0.015269,1.1572,0.080628,0.042976
-1.6228,-0.67262,2.2377,0.68082,0.1004,0.50605,0.061905,0.21862,0.01829,4.7567,0.18602,0.028334
-0.5516,-0.57628,-2.9203,0.243,1.3312,-0.14874,0.11999,0.31815,0.0074311,3.613,0.21799,0.018616
0.052081,-0.97916,-1.3727,-0.76769,0.032422,-0.20069,0.32412,0.29343,0.015767,5.0151,0.072396,0.0079198
-2.2037,-0.5057,-2.2955,0.64721,0.64057,-0.58063,0.078426,0.4511,0.016722,0.70615,0.15033,0.049523
-1.4098,0.53934,-2.1543,-0.38538,0.15451,0.20549,0.28126,0.37797,0.0038379,5.0725,0.061548,0.0088863
2.0759,-1.0998,3.0841,-0.77469,0.61055,0.02903,0.1437,0.42361,0.017043,4.9245,0.08881,0.024111
-2.102,-0.61119,1.2164,0.5973,0.46636,0.31995,0.17247,0.3156,0.0077478,5.3584,0.13549,0.015794
0.77887,-1.4864,0.19393,0.27048,0.91636,-1.2,0.11156,0.2289,0.0050258,4.4741,0.20391,0.016128
-0.16029,-0.43919,2.8175,-0.6365,-0.37806,-1.1174,0.1134,0.2672,0.015628,4.8664,0.21655,0.020599
1.8666,-0.41368,3.1029,0.68142,-0.73078,-0.35852,0.094018,0.23046,0.018484,5.1751,0.13395,0.020154
0.82303,-1.5353,-2.4002,0.061708,0.22993,-0.14927,0.16834,0.27425,0.0087406,3.2875,0.033659,0.012396
0.2648,0.16042,0.37125,-0.10574,0.5555,0.57032,0.12954,0.33515,0.019303,1.1432,0.061842,0.020902
-2.2368,-0.50896,-2.0866,-0.061342,0.67893,-0.79527,0.072341,0.17402,0.016349,5.0735,0.2019,0.018922
-0.96249,-1.1349,-0.45741,0.14743,0.91382,-0.91292,0.16764,0.44234,0.0088474,0.75134,0.12814,0.021203
2.1212,-1.4651,0.83034,-0.1433,-0.054429,0.2511,0.11155,0.30205,0.0191,3.2378,0.078876,0.02248
-3.1279,-0.61815,-1.8672,-0.10146,0.96282,0.67962,0.04949,0.19898,0.01853,1.231,0.147,0.032526
2.2884,0.92733,2.9769,0.10384,-0.30655,0.14986,0.09796,0.26766,0.015115,5.0409,0.10725,0.022815
-1.8789,1.0032,-1.8917,0.22513,0.66845,0.019563,0.17746,0.311,0.0041276,5.2469,0.10344,0.0058702
-3.1355,-0.5724,-1.7326,1.3306,0.29534,0.70392,0.022558,0.19525,0.018186,0.55313,0.22354,0.053621
-2.4618,-0.44143,-1.3328,0.080555,-1.0357,-0.28932,0.15194,0.38859,0.0058782,1.3863,0.14195,0.016503
